inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,library_wear_threshold_um,mse_full_raw,rmse_full_raw,mae_full_raw,valid_points
fold2:c6->c4,fold2,c6,c4,3,0.5,0.8,delta-blend@k3_b05,176.38914489746094,8.124152183532715,2.85028984202181,2.414032220840454,219
fold2:c6->c4,fold2,c6,c4,3,0.7,0.8,delta-blend@k3_b07,176.38914489746094,9.878647804260254,3.1430316263538063,2.6320042610168457,219
fold2:c6->c4,fold2,c6,c4,3,1.0,0.8,delta-blend@k3_b10,176.38914489746094,17.9886531829834,4.241303241102126,3.8921940326690674,219
fold2:c6->c4,fold2,c6,c4,5,,0.8,delta-knn-only@k5,176.38914489746094,18.164440155029297,4.261976085694205,3.908241033554077,219
fold2:c6->c4,fold2,c6,c4,5,0.3,0.8,delta-blend@k5_b03,176.38914489746094,9.368318557739258,3.0607709090585753,2.9113285541534424,219
fold2:c6->c4,fold2,c6,c4,5,0.5,0.8,delta-blend@k5_b05,176.38914489746094,8.240836143493652,2.8706856573811166,2.436674118041992,219
fold2:c6->c4,fold2,c6,c4,5,0.7,0.8,delta-blend@k5_b07,176.38914489746094,10.025883674621582,3.1663675836234777,2.6439096927642822,219
fold2:c6->c4,fold2,c6,c4,5,1.0,0.8,delta-blend@k5_b10,176.38914489746094,18.164440155029297,4.261976085694205,3.908241033554077,219
fold2:c6->c4,fold2,c6,c4,7,,0.8,delta-knn-only@k7,176.38914489746094,18.386260986328125,4.2879203568079625,3.928370952606201,219
fold2:c6->c4,fold2,c6,c4,7,0.3,0.8,delta-blend@k7_b03,176.38914489746094,9.460432052612305,3.0757815352544635,2.92750883102417,219
fold2:c6->c4,fold2,c6,c4,7,0.5,0.8,delta-blend@k7_b05,176.38914489746094,8.382184982299805,2.8952003354344593,2.4636409282684326,219
fold2:c6->c4,fold2,c6,c4,7,0.7,0.8,delta-blend@k7_b07,176.38914489746094,10.206725120544434,3.1947965695086804,2.659014940261841,219
fold2:c6->c4,fold2,c6,c4,7,1.0,0.8,delta-blend@k7_b10,176.38914489746094,18.386260986328125,4.2879203568079625,3.928370952606201,219
fold2:c6->c4,fold2,c6,c4,10,,0.8,delta-knn-only@k10,176.38914489746094,18.66492462158203,4.320292191690514,3.9530277252197266,219
fold2:c6->c4,fold2,c6,c4,10,0.3,0.8,delta-blend@k10_b03,176.38914489746094,9.5739164352417,3.094174596761097,2.9473469257354736,219
fold2:c6->c4,fold2,c6,c4,10,0.5,0.8,delta-blend@k10_b05,176.38914489746094,8.557095527648926,2.925251361447239,2.4967057704925537,219
fold2:c6->c4,fold2,c6,c4,10,0.7,0.8,delta-blend@k10_b07,176.38914489746094,10.431675910949707,3.2298105069724614,2.677640676498413,219
fold2:c6->c4,fold2,c6,c4,10,1.0,0.8,delta-blend@k10_b10,176.38914489746094,18.6649227142334,4.320291970947496,3.9530277252197266,219
fold3:c1->c6,fold3,c1,c6,,,,head-only,,58.48907470703125,7.647815028296072,6.246061325073242,219
fold3:c1->c6,fold3,c1,c6,3,,0.0,delta-knn-only@k3,91.88839721679688,3.4255754947662354,1.850831028150932,1.7397925853729248,219
fold3:c1->c6,fold3,c1,c6,3,0.3,0.0,delta-blend@k3_b03,91.88839721679688,29.992156982421875,5.476509561976668,4.478780269622803,219
fold3:c1->c6,fold3,c1,c6,3,0.5,0.0,delta-blend@k3_b05,91.88839721679688,16.697956085205078,4.086313263224575,3.3065481185913086,219
fold3:c1->c6,fold3,c1,c6,3,0.7,0.0,delta-blend@k3_b07,91.88839721679688,7.96675443649292,2.8225439653782045,2.3146133422851562,219
fold3:c1->c6,fold3,c1,c6,3,1.0,0.0,delta-blend@k3_b10,91.88839721679688,3.4255752563476562,1.8508309637424094,1.7397925853729248,219
fold3:c1->c6,fold3,c1,c6,5,,0.0,delta-knn-only@k5,91.88839721679688,3.4866559505462646,1.8672589404113893,1.7556242942810059,219
fold3:c1->c6,fold3,c1,c6,5,0.3,0.0,delta-blend@k5_b03,91.88839721679688,30.035615921020508,5.480475884539636,4.4793243408203125,219
fold3:c1->c6,fold3,c1,c6,5,0.5,0.0,delta-blend@k5_b05,91.88839721679688,16.7584228515625,4.093705271702214,3.308361768722534,219
fold3:c1->c6,fold3,c1,c6,5,0.7,0.0,delta-blend@k5_b07,91.88839721679688,8.034650802612305,2.834545960575045,2.326150894165039,219
fold3:c1->c6,fold3,c1,c6,5,1.0,0.0,delta-blend@k5_b10,91.88839721679688,3.4866552352905273,1.8672587488857904,1.7556241750717163,219
fold3:c1->c6,fold3,c1,c6,7,,0.0,delta-knn-only@k7,91.88839721679688,3.5557074546813965,1.8856583610721738,1.7733721733093262,219
fold3:c1->c6,fold3,c1,c6,7,0.3,0.0,delta-blend@k7_b03,91.88839721679688,30.0695858001709,5.483574181149636,4.4791412353515625,219
fold3:c1->c6,fold3,c1,c6,7,0.5,0.0,delta-blend@k7_b05,91.88839721679688,16.808725357055664,4.099844552791686,3.3090100288391113,219
